congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
113,House,20947,54,1,TN,200,0,1,"ROE, David P. (Phil)",R000582,1945,,0.493,0.001,-117.32203,0.89074,1014,58,,0.493,0.057
113,House,21178,54,3,TN,200,0,1,"FLEISCHMANN, Chuck",F000459,1962,,0.471,0.312,-104.56839,0.90211,1015,43,,0.488,0.162
113,House,21179,54,4,TN,200,0,1,"DESJARLAIS, Scott",D000616,1964,,0.593,-0.112,-124.81176,0.8697,894,45,,0.637,-0.22
113,House,21180,54,6,TN,200,0,1,"BLACK, Diane",B001273,1951,,0.58,0.218,-87.10847,0.91713,1007,27,,0.557,0.195
113,House,21181,54,8,TN,200,0,1,"FINCHER, Stephen Lee",F000458,1973,,0.526,0.181,-118.39695,0.886,978,48,,0.553,0.174
113,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.046,-165.89797,0.8413,960,63,,0.542,0.031
113,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-106.19831,0.89944,1002,38,,0.502,0.307
113,House,20139,49,7,TX,200,0,1,"CULBERSON, John",C001048,1956,,0.503,0.366,-129.91378,0.87206,949,62,,0.395,0.33
113,House,20352,49,5,TX,200,0,1,"HENSARLING, Jeb",H001036,1957,,0.704,0.041,-99.62674,0.90625,1012,34,,0.652,0.214
113,House,20353,49,19,TX,200,0,1,"NEUGEBAUER, Randy",N000182,1949,,0.628,0.322,-94.81613,0.911,1016,36,,0.677,0.247
113,House,20355,49,26,TX,200,0,1,"BURGESS, Michael C.",B001248,1950,,0.569,-0.219,-188.07937,0.82902,1003,100,,0.683,-0.446
113,House,20356,49,31,TX,200,0,1,"CARTER, John R.",C001051,1941,,0.466,0.602,-113.70498,0.89087,984,50,,0.435,0.646
113,House,20527,49,1,TX,200,0,1,"GOHMERT, Louie",G000552,1953,,0.603,-0.28,-212.92334,0.79673,937,93,,0.776,-0.63
113,House,20528,49,2,TX,200,0,1,"POE, Ted",P000592,1948,,0.594,-0.03,-218.86567,0.79875,974,114,,0.653,-0.245
113,House,20529,49,9,TX,100,0,1,"GREEN, Al",G000553,1947,,-0.438,0.32,-146.83635,0.85817,960,71,,-0.433,0.298
113,House,20530,49,10,TX,200,0,1,"McCAUL, Michael T.",M001157,1962,,0.45,0.09,-98.87137,0.90648,1007,26,,0.507,0.247
113,House,20531,49,11,TX,200,0,1,"CONAWAY, K. Michael",C001062,1948,,0.59,0.363,-115.25784,0.89195,1008,56,,0.621,0.687
113,House,20532,49,24,TX,200,0,1,"MARCHANT, Kenny",M001158,1951,,0.601,0.167,-144.28277,0.86438,990,72,,0.73,0.132
113,House,20533,49,28,TX,100,0,1,"CUELLAR, Henry",C001063,1955,,-0.226,0.625,-282.22853,0.75787,1018,124,,-0.23,0.571
113,House,20948,49,22,TX,200,0,1,"OLSON, Pete",O000168,1962,,0.54,0.308,-88.59877,0.91521,1000,32,,0.567,0.345
113,House,21182,49,17,TX,200,0,1,"FLORES, Bill",F000461,1954,,0.605,0.342,-114.35662,0.89204,1001,59,,0.608,0.313
113,House,21184,49,27,TX,200,0,1,"FARENTHOLD, Blake",F000460,1961,,0.548,0.016,-137.87626,0.87333,1018,62,,0.509,0.091
113,House,21360,49,14,TX,200,0,1,"WEBER, Randy",W000814,1953,,0.697,0.056,-143.02052,0.86857,1015,71,,0.786,0.338
113,House,21361,49,16,TX,100,0,1,"O'ROURKE, Beto",O000170,1972,,-0.305,-0.33,-162.50655,0.85232,1017,63,,-0.366,-0.37
113,House,21362,49,20,TX,100,0,1,"CASTRO, Joaquin",C001091,1974,,-0.395,-0.001,-132.0577,0.87512,990,52,,-0.387,0.109
113,House,21363,49,23,TX,100,0,1,"GALLEGO, Pete P.",G000572,1961,,-0.216,0.378,-264.29562,0.769,1004,120,,-0.206,0.332
113,House,21364,49,25,TX,200,0,1,"WILLIAMS, Roger",W000816,1949,,0.605,0.12,-84.88263,0.91711,981,28,,0.596,0.153
113,House,21365,49,33,TX,100,0,1,"VEASEY, Marc",V000131,1971,,-0.404,0.294,-144.35448,0.86706,1012,75,,-0.423,0.287
113,House,21366,49,34,TX,100,0,1,"VELA, Filemon",V000132,1963,,-0.312,0.425,-243.54842,0.78269,994,121,,-0.288,0.434
113,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,,0.61,0.279,-100.80835,0.9012,969,35,,0.568,0.241
113,House,29570,49,36,TX,200,0,1,"STOCKMAN, Steve",S000937,1956,,0.899,-0.438,-262.14185,0.763,969,125,,0.919,-0.395
113,House,29571,49,35,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.402,-0.308,-141.47773,0.86905,1008,60,,-0.38,-0.356
113,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.527,0.313,-92.75087,0.913,1019,29,,0.538,0.655
113,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.459,0.134,-148.89824,0.85507,951,64,,-0.449,0.184
113,House,29759,49,32,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.585,0.173,-97.65548,0.90801,1012,30,,0.536,0.303
113,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.518,0.218,-98.77964,0.90449,984,39,,0.556,0.432
113,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.392,0.233,-102.24306,0.90054,976,38,,0.426,0.596
113,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rubén",H000636,1940,,-0.34,0.235,-216.47853,0.785,894,88,,-0.369,0.19
113,House,39304,49,29,TX,100,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-365.52157,0.68763,976,184,,-0.295,0.391
113,House,39305,49,30,TX,100,0,1,"JOHNSON, Eddie Bernice",J000126,1935,,-0.486,0.206,-140.27477,0.86875,997,65,,-0.521,0.247
113,House,94828,49,4,TX,200,0,1,"HALL, Ralph Moody",H000067,1923,,0.424,0.308,-144.72884,0.859,954,67,,0.478,0.153
113,House,20140,67,4,UT,100,0,1,"MATHESON, James David (Jim)",M001142,1960,,-0.115,0.546,-545.10044,0.584,1012,238,,-0.085,0.395
113,House,20357,67,1,UT,200,0,1,"BISHOP, Robert (Rob)",B001250,1951,,0.531,0.114,-133.64702,0.87117,969,52,,0.609,0.251
113,House,20949,67,3,UT,200,0,1,"CHAFFETZ, Jason",C001076,1967,,0.647,-0.278,-152.13576,0.85231,952,75,,0.598,-0.157
113,House,21367,67,2,UT,200,0,1,"STEWART, Chris",S001192,1960,,0.519,0.12,-142.13672,0.86738,999,55,,0.479,0.127
113,House,20750,6,1,VT,100,0,1,"WELCH, Peter",W000800,1947,,-0.408,-0.349,-143.7749,0.86768,1013,57,,-0.414,-0.348
113,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,-177.29815,0.838,1005,64,,0.264,-0.002
113,House,20143,40,4,VA,200,0,1,"FORBES, J. Randy",F000445,1952,,0.407,0.218,-122.06726,0.886,1008,58,,0.353,0.411
113,House,20144,40,7,VA,200,1,1,"CANTOR, Eric",C001046,1963,,0.518,0.191,-106.43994,0.888,892,48,,0.427,0.299
113,House,20756,40,1,VA,200,0,1,"WITTMAN, Robert J.",W000804,1959,,0.426,-0.038,-163.90834,0.85115,1017,72,,0.427,0.279
113,House,20952,40,11,VA,100,0,1,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,,-0.308,-0.013,-179.35479,0.83803,1015,79,,-0.346,0.013
113,House,21185,40,2,VA,200,0,1,"RIGELL, E. Scott",R000589,1960,,0.405,-0.084,-186.22668,0.832,1012,87,,0.467,-0.198
113,House,21186,40,5,VA,200,0,1,"HURT, Robert",H001060,1969,,0.568,0.0,-103.20945,0.901,992,39,,0.562,-0.062
113,House,21191,40,9,VA,200,0,1,"GRIFFITH, H. Morgan",G000568,1958,,0.546,-0.458,-255.6935,0.77712,1014,123,,0.53,-0.505
113,House,21553,40,7,VA,200,2,2,"BRAT, David A.",B001290,1964,,0.824,-0.309,-7.70816,0.79169,33,5,,0.547,-0.831
113,House,29149,40,8,VA,100,0,1,"MORAN, James P.",M000933,1945,,-0.302,-0.203,-188.66982,0.825,982,74,,-0.326,-0.198
113,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.451,0.01,-142.0925,0.86948,1016,55,,-0.413,-0.036
113,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.003,-119.50984,0.8882,1008,47,,0.508,0.113
113,House,15613,73,7,WA,100,0,1,"McDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-111.17858,0.895,998,63,,-0.655,-0.066
113,House,20145,73,2,WA,100,0,1,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.364,0.192,-141.53316,0.86397,968,58,,-0.364,0.132
113,House,20535,73,5,WA,200,0,1,"McMORRIS RODGERS, Cathy",M001159,1969,,0.43,0.146,-96.08949,0.90714,986,39,,0.43,0.132
113,House,20536,73,8,WA,200,0,1,"REICHERT, David G.",R000578,1950,,0.224,-0.147,-218.00841,0.80722,1018,93,,0.231,-0.002
113,House,21187,73,3,WA,200,0,1,"HERRERA BEUTLER, Jaime",H001056,1978,,0.38,-0.21,-176.90726,0.79233,760,81,,0.357,-0.289
113,House,21368,73,6,WA,100,0,1,"KILMER, Derek",K000381,1974,,-0.307,-0.031,-166.89853,0.84713,1006,88,,-0.296,-0.06
113,House,21369,73,10,WA,100,0,1,"HECK, Denny",H001064,1952,,-0.313,-0.12,-116.24194,0.88911,989,46,,-0.323,-0.139
113,House,29580,73,4,WA,200,0,1,"HASTINGS, Richard Norman (Doc)",H000329,1941,,0.416,0.411,-112.89649,0.894,1006,45,,0.32,0.341
113,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.284,-0.156,-185.80646,0.81622,915,71,,-0.379,0.006
113,House,31101,73,1,WA,100,0,1,"DelBENE, Suzan K.",D000617,1962,,-0.279,-0.231,-150.30358,0.86198,1012,71,,-0.254,-0.218
113,House,14448,56,3,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-524.56524,0.596,1015,242,,-0.183,0.369
113,House,20146,56,2,WV,200,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.26,0.05,-101.264,0.90058,967,31,,0.291,0.139
113,House,21188,56,1,WV,200,0,1,"McKINLEY, David",M001180,1947,,0.288,0.154,-151.98193,0.86169,1021,63,,0.311,-0.02
113,House,14657,25,5,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.647,-0.617,-158.73436,0.85416,1007,74,,0.66,-0.587
113,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,-230.49637,0.797,1017,102,,0.55,-0.552
113,House,20537,25,4,WI,100,0,1,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.531,-0.244,-118.09925,0.88755,990,63,,-0.524,-0.166
113,House,21189,25,7,WI,200,0,1,"DUFFY, Sean",D000614,1971,,0.507,-0.13,-146.5129,0.85914,965,73,,0.538,-0.095
113,House,21190,25,8,WI,200,0,1,"RIBBLE, Reid",R000587,1956,,0.603,-0.333,-154.59665,0.858,1008,79,,0.699,-0.357
113,House,21370,25,2,WI,100,0,1,"POCAN, Mark",P000607,1964,,-0.548,-0.503,-75.32215,0.92848,1015,26,,-0.593,-0.423
113,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.263,-0.088,-224.22261,0.80021,1006,105,,-0.303,-0.059
113,House,29939,25,1,WI,200,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-119.45489,0.88938,1019,40,,0.52,0.038
113,House,20953,68,1,WY,200,0,1,"LUMMIS, Cynthia M.",L000571,1954,,0.675,-0.357,-189.41175,0.826,992,93,,0.659,-0.381
113,Senate,49700,41,0,AL,200,0,1,"SESSIONS, Jefferson Beauregard III (Jeff)",S001141,1946,,0.549,0.13,-101.80298,0.82789,539,45,,0.619,0.082
113,Senate,94659,41,0,AL,200,0,1,"SHELBY, Richard C.",S000320,1934,,0.431,0.535,-110.28433,0.8168,545,55,,0.515,0.602
113,Senate,40300,81,0,AK,200,0,1,"MURKOWSKI, Lisa",M001153,1957,,0.207,-0.288,-155.38938,0.73997,516,80,,0.124,-0.411
113,Senate,40900,81,0,AK,100,0,1,"BEGICH, Mark",B001265,1962,,-0.235,0.15,-48.13809,0.91,512,21,,-0.241,0.348
113,Senate,15039,61,0,AZ,200,0,1,"McCAIN, John Sidney, III",M000303,1936,2018.0,0.381,-0.626,-132.74405,0.77659,525,67,,0.412,-0.579
113,Senate,20100,61,0,AZ,200,0,1,"FLAKE, Jeff",F000444,1962,,0.855,-0.518,-259.88598,0.61522,535,131,,0.476,-0.731
113,Senate,20101,42,0,AR,200,0,1,"BOOZMAN, John",B001236,1950,,0.401,0.248,-85.87522,0.84248,501,30,,0.429,0.457
113,Senate,40301,42,0,AR,100,0,1,"PRYOR, Mark",P000590,1963,,-0.199,0.463,-64.2729,0.885,528,26,,-0.16,0.491
113,Senate,15011,71,0,CA,100,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-19.24984,0.963,512,8,,-0.537,-0.097
113,Senate,49300,71,0,CA,100,0,1,"FEINSTEIN, Dianne",F000062,1933,,-0.27,-0.214,-22.67022,0.95758,523,8,,-0.346,-0.278
113,Senate,29906,62,0,CO,100,0,1,"UDALL, Mark",U000038,1950,,-0.353,0.049,-35.83642,0.933,519,11,,-0.248,-0.069
113,Senate,40910,62,0,CO,100,0,1,"BENNET, Michael F.",B001267,1964,,-0.207,-0.123,-29.05734,0.94836,548,9,,-0.246,-0.081
113,Senate,20707,1,0,CT,100,0,1,"MURPHY, Christopher",M001169,1973,,-0.306,-0.174,-28.36974,0.94955,548,12,,-0.499,-0.248
113,Senate,41101,1,0,CT,100,0,1,"BLUMENTHAL, Richard",B001277,1946,,-0.423,-0.094,-18.75884,0.96653,551,7,,-0.512,-0.332
113,Senate,15015,11,0,DE,100,0,1,"CARPER, Thomas Richard",C000174,1947,,-0.174,-0.219,-55.07803,0.90487,551,12,,-0.254,-0.172
113,Senate,40916,11,0,DE,100,0,1,"COONS, Christopher A.",C001088,1963,,-0.242,-0.207,-25.1975,0.95449,541,10,,-0.308,0.043
113,Senate,14651,43,0,FL,100,0,1,"NELSON, Clarence William (Bill)",N000032,1942,,-0.193,0.339,-47.91194,0.91449,536,19,,-0.276,-0.079
113,Senate,41102,43,0,FL,200,0,1,"RUBIO, Marco",R000595,1971,,0.576,-0.3,-141.10541,0.76393,524,67,,0.663,-0.681
113,Senate,29512,44,0,GA,200,0,1,"CHAMBLISS, Saxby",C000286,1943,,0.423,0.205,-135.34325,0.753,478,64,,0.343,0.17
113,Senate,29909,44,0,GA,200,0,1,"ISAKSON, Johnny",I000055,1944,,0.403,-0.013,-127.83085,0.78497,528,61,,0.321,0.19
113,Senate,20713,82,0,HI,100,0,1,"HIRONO, Mazie",H001042,1947,,-0.485,-0.092,-16.04231,0.9713,551,8,,-0.507,0.056
113,Senate,41112,82,0,HI,100,0,5,"SCHATZ, Brian Emanuel",S001194,1972,,-0.414,-0.072,-9.91164,0.98072,509,2,,-0.478,-0.025
113,Senate,29345,63,0,ID,200,0,1,"CRAPO, Michael Dean",C000880,1951,,0.509,0.282,-103.79162,0.82717,547,45,,0.661,0.431
113,Senate,40902,63,0,ID,200,0,1,"RISCH, James",R000584,1943,,0.636,0.57,-63.78453,0.88859,540,25,,0.772,0.578
113,Senate,15021,21,0,IL,100,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.363,-0.364,-19.13104,0.96581,550,7,,-0.336,-0.286
113,Senate,20115,21,0,IL,200,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,-176.7963,0.705,506,92,,0.345,-0.76
113,Senate,14806,22,0,IN,200,0,1,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-123.88821,0.795,539,55,,0.407,-0.019
113,Senate,20717,22,0,IN,100,0,1,"DONNELLY, Joe",D000607,1955,,-0.119,0.435,-62.38534,0.89258,549,16,,-0.171,0.318
113,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.343,-0.07,-134.64342,0.78355,552,70,,0.501,-0.012
113,Senate,14230,31,0,IA,100,0,1,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-30.33406,0.944,528,12,,-0.316,-0.085
113,Senate,14852,32,0,KS,200,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.414,-0.094,-157.55773,0.73643,515,69,,0.626,0.341
113,Senate,29722,32,0,KS,200,0,1,"MORAN, Jerry",M000934,1954,,0.414,0.252,-107.30454,0.80581,497,46,,0.484,0.458
113,Senate,14921,51,0,KY,200,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.403,0.0,-116.93957,0.80847,550,52,,0.488,0.206
113,Senate,41104,51,0,KY,200,0,1,"PAUL, Rand",P000603,1963,,0.879,-0.478,-111.68979,0.81222,537,42,,0.914,-0.407
113,Senate,29918,45,0,LA,200,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-110.77719,0.803,506,58,,0.467,0.38
113,Senate,49702,45,0,LA,100,0,1,"LANDRIEU, Mary L.",L000550,1955,,-0.203,0.444,-55.47109,0.893,492,22,,-0.196,0.434
113,Senate,41300,2,0,ME,328,0,1,"KING, Angus Stanley, Jr.",K000383,1944,,-0.152,-0.227,-62.08948,0.89307,549,28,,-0.178,-0.375
113,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.11,-0.555,-101.55953,0.83195,552,39,,0.101,-0.532
113,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-16.25351,0.97,527,5,,-0.413,-0.149
113,Senate,15408,52,0,MD,100,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.327,-0.252,-19.24132,0.96562,550,5,,-0.46,-0.171
113,Senate,14435,3,0,MA,100,3,2,"MARKEY, Edward John",M000133,1946,,-0.504,-0.435,-10.84202,0.97272,392,5,,-0.536,-0.716
113,Senate,14920,3,0,MA,100,1,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,,,,,,-0.178,-0.582
113,Senate,41301,3,0,MA,100,0,1,"WARREN, Elizabeth",W000817,1949,,-0.758,-0.263,-28.39905,0.94932,546,17,,-0.718,-0.066
113,Senate,41306,3,0,MA,100,2,5,"COWAN, William (Mo)",C001099,1969,,-0.462,0.348,-8.89963,0.936,134,4,,-0.433,0.183
113,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-36.77581,0.934,540,12,,-0.317,-0.044
113,Senate,29732,23,0,MI,100,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.331,0.029,-15.81814,0.97124,542,6,,-0.419,0.093
113,Senate,40700,33,0,MN,100,0,1,"KLOBUCHAR, Amy",K000367,1960,,-0.247,-0.166,-24.28428,0.95658,547,6,,-0.269,-0.213
113,Senate,40904,33,0,MN,100,0,1,"FRANKEN, Al",F000457,1951,,-0.4,-0.169,-18.263,0.96728,549,7,,-0.378,-0.189
113,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.287,0.051,-107.1494,0.7914,458,45,,0.33,0.42
113,Senate,29534,46,0,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.361,-100.12154,0.8319,544,47,,0.349,0.237
113,Senate,29735,34,0,MO,200,0,1,"BLUNT, Roy",B000575,1950,,0.43,0.288,-110.07311,0.80955,521,53,,0.383,0.355
113,Senate,40701,34,0,MO,100,0,1,"McCASKILL, Claire",M001170,1953,,-0.142,0.022,-57.8299,0.89494,521,24,,-0.159,-0.055
113,Senate,14203,64,0,MT,100,1,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-60.13694,0.804,276,26,,-0.155,0.036
113,Senate,40702,64,0,MT,100,0,1,"TESTER, Jon",T000464,1956,,-0.21,0.142,-89.44799,0.84889,546,29,,-0.171,-0.051
113,Senate,41309,64,0,MT,100,2,5,"WALSH, John E.",W000818,1960,,-0.255,0.462,-22.15141,0.922,273,8,,-0.248,0.418
113,Senate,40905,35,0,NE,200,0,1,"JOHANNS, Mike",J000291,1950,,0.391,0.293,-96.6795,0.83,520,38,,0.391,0.359
113,Senate,41302,35,0,NE,200,0,1,"FISCHER, Debra (Deb)",F000463,1951,,0.467,0.308,-83.067,0.86029,552,29,,0.461,0.34
113,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,,-0.276,0.258,-96.68299,0.837,545,31,,-0.289,0.489
113,Senate,20730,65,0,NV,200,0,1,"HELLER, Dean",H001041,1960,,0.464,-0.462,-200.78692,0.68995,541,89,,0.458,-0.607
113,Senate,40906,4,0,NH,100,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.251,-0.219,-42.06129,0.92599,547,17,,-0.26,-0.507
113,Senate,41106,4,0,NH,200,0,1,"AYOTTE, Kelly",A000368,1968,,0.351,-0.612,-128.71369,0.789,544,56,,0.341,-0.614
113,Senate,14914,12,0,NJ,100,1,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013.0,-0.382,-0.579,-0.35377,0.989,31,0,,-0.562,-0.605
113,Senate,29373,12,0,NJ,100,0,1,"MENENDEZ, Robert",M000639,1954,,-0.364,-0.118,-17.10769,0.9691,545,9,,-0.525,-0.299
113,Senate,41307,12,0,NJ,200,2,5,"CHIESA, Jeffrey Scott",C001100,1965,,0.218,0.384,-15.28456,0.761,56,10,,0.256,0.133
113,Senate,41308,12,0,NJ,100,3,2,"BOOKER, Cory Anthony",B001288,1969,,-0.612,-0.166,-8.83866,0.97513,351,4,,-0.47,-0.623
113,Senate,20930,66,0,NM,100,0,1,"HEINRICH, Martin",H001046,1971,,-0.303,-0.023,-37.76087,0.93365,550,14,,-0.252,-0.05
113,Senate,29924,66,0,NM,100,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.18,-21.27962,0.96205,550,11,,-0.398,0.155
113,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.351,-0.39,-16.78262,0.97,551,3,,-0.447,-0.258
113,Senate,20735,13,0,NY,100,0,1,"GILLIBRAND, Kirsten",G000555,1966,,-0.412,-0.229,-26.17668,0.95319,546,13,,-0.565,-0.199
113,Senate,29548,47,0,NC,200,0,1,"BURR, Richard M.",B001135,1955,,0.453,-0.057,-111.28491,0.81283,537,46,,0.434,0.043
113,Senate,40907,47,0,NC,100,0,1,"HAGAN, Kay",H001049,1953,,-0.202,0.281,-53.76165,0.905,538,18,,-0.175,0.326
113,Senate,41107,36,0,ND,200,0,1,"HOEVEN, John",H001061,1957,,0.34,0.328,-97.75679,0.83716,550,34,,0.367,0.241
113,Senate,41303,36,0,ND,100,0,1,"HEITKAMP, Mary Kathryn (Heidi)",H001069,1955,,-0.121,0.399,-60.61657,0.894,541,14,,-0.191,0.463
113,Senate,29386,24,0,OH,200,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.374,-0.251,-136.84743,0.77504,537,58,,0.369,-0.105
113,Senate,29389,24,0,OH,100,0,1,"BROWN, Sherrod",B000944,1952,,-0.438,-0.136,-24.27812,0.95627,543,12,,-0.514,0.132
113,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.552,0.041,-86.21141,0.83715,485,35,,0.594,0.188
113,Senate,29555,53,0,OK,200,0,1,"COBURN, Thomas Allen",C000560,1948,,0.782,0.055,-98.18576,0.801,442,45,,0.786,-0.28
113,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.321,-0.433,-41.31058,0.92789,552,19,,-0.375,-0.729
113,Senate,40908,72,0,OR,100,0,1,"MERKLEY, Jeff",M001176,1956,,-0.48,-0.801,-37.67937,0.93308,544,16,,-0.407,-0.913
113,Senate,29935,14,0,PA,200,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.638,-0.299,-127.79401,0.78717,534,57,,0.525,-0.387
113,Senate,40703,14,0,PA,100,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.304,0.187,-34.03355,0.93859,537,15,,-0.255,-0.001
113,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.38,-0.225,-25.33362,0.95514,552,12,,-0.489,-0.451
113,Senate,40704,5,0,RI,100,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.397,-0.193,-26.5733,0.9525,546,12,,-0.419,-0.456
113,Senate,21173,48,0,SC,200,0,5,"SCOTT, Tim",S001184,1965,,0.653,-0.009,-81.87728,0.85883,538,33,,0.681,0.009
113,Senate,29566,48,0,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.407,-0.173,-129.60002,0.77675,513,64,,0.348,-0.195
113,Senate,15425,37,0,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,,-0.25,0.143,-30.95638,0.945,548,10,,-0.348,0.229
113,Senate,29754,37,0,SD,200,0,1,"THUNE, John",T000250,1961,,0.41,0.129,-85.2763,0.85613,549,34,,0.467,0.183
113,Senate,40304,54,0,TN,200,0,1,"ALEXANDER, Lamar",A000360,1940,,0.323,-0.183,-137.20778,0.76572,514,64,,0.312,0.04
113,Senate,40705,54,0,TN,200,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.345,-150.17955,0.75721,540,65,,0.372,-0.291
113,Senate,40305,49,0,TX,200,0,1,"CORNYN, John",C001056,1952,,0.495,-0.013,-108.55242,0.81605,534,57,,0.539,-0.065
113,Senate,41304,49,0,TX,200,0,1,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.818,-0.323,-69.40816,0.87276,510,26,,0.887,-0.309
113,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.004,-144.77915,0.75819,523,76,,0.346,-0.194
113,Senate,41110,67,0,UT,200,0,1,"LEE, Mike",L000577,1971,,0.922,-0.387,-71.06274,0.87518,533,26,,0.949,-0.316
113,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.37,-0.136,-28.2737,0.94944,545,10,,-0.555,0.331
113,Senate,29147,6,0,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.521,-0.361,-91.69516,0.83544,510,26,,-0.944,0.329
113,Senate,40909,40,0,VA,100,0,1,"WARNER, Mark",W000805,1954,,-0.194,-0.028,-43.60496,0.92242,540,14,,-0.209,0.051
113,Senate,41305,40,0,VA,100,0,1,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.234,-0.105,-28.66274,0.94877,545,8,,-0.245,-0.041
113,Senate,39310,73,0,WA,100,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.292,-0.4,-17.28959,0.96911,551,4,,-0.436,-0.132
113,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.343,-0.289,-13.74505,0.97468,536,2,,-0.375,-0.179
113,Senate,14922,56,0,WV,100,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-21.95291,0.956,487,9,,-0.336,0.02
